compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,corp_parent_id,corp_parent_name,corp_parent_type,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00004097,250031,Merit Health River Region,2100 Highway 61 North,Vicksburg,MS,39183,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),155,5255,0,0,0,0,0,1,0.0769373572,0,5,106799520,1140208779
CHSP00004098,250094,Merit Health Wesley,5001 Hardy Street,Hattiesburg,MS,39402,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),121,6801,57.45,0,1,0,0.4747933884,0,0.0392057358,0,5,140938779,1476828078
CHSP00004099,250136,Merit Health Womans Hospital,1026 North Flowood Drive,Flowood,MS,39232,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),34,1217,0,0,0,0,0,0,0.010841305,0,5,29566546,258858300
CHSP00004101,520089,Meriter Hospital  Inc.,202 South Park Street,Madison,WI,53715,1,HSI00001146,Unitypoint Health,West Des Moines,IA,17773949,UNITYPOINT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),332,15912,51.94,0,0,0,0.1564457831,0,0.0708497605,0,1,579054999,1885297242
CHSP00004102,210001,Meritus Medical Center,11116 Medical Campus Road,Hagerstown,MD,21742,1,HSI00000671,Meritus Health,Hagerstown,MD,18298207,MERITUS HEALTH,INTEGRATED DELIVERY NETWORK (IDN),265,13999,16.57,0,0,0,0.0625283019,0,,0,1,396207060,487519326
CHSP00004103,452035,Mesa Hills Specialty Hospital,"2311 North Oregon Street, 5th Floor",El Paso,TX,79902,0,,,,,,,,32,174,0,0,0,0,0,0,,0,5,22664349,22664349
CHSP00004104,454124,Mesa Springs,5560 Mesa Springs Drive,Fort Worth,TX,76123,0,,,,,26331581,SPRINGSTONE INC,CORPORATE OWNER,72,3112,0,0,0,0,0,0,,0,5,27865018,98753976
CHSP00004105,291307,Mesa View Regional Hospital,1299 Bertha Howe Avenue,Mesquite,NV,89027,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,19733092,QUORUM HEALTH CORP,INTEGRATED DELIVERY NETWORK (IDN),25,981,0,0,0,0,0,0,0.1087930649,1,5,34904380,152844632
CHSP00004106,320058,Mescalero Public Health Service Indian Hospital,318 Abalone Loop,Mescalero,NM,88340,0,,,,,18138661,INDIAN HEALTH SERVICE,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004107,324010,Bhc Mesilla Valley Hospital Llc,3751 Del Rey Boulevard,Las Cruces,NM,88012,0,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),120,4080,0,0,0,0,0,0,,0,5,28583670,99026075
CHSP00004108,673045,Mesquite Rehabilitation Institute,1023 North Belt Line Road,Mesquite,TX,75149,0,,,,,18151499,ERNEST HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),30,628,0,0,0,0,0,0,,0,5,16818937,21599856
CHSP00004109,452100,Mesquite Specialty Hospital,1024 North Galloway Avenue,Mesquite,TX,75149,0,,,,,18151499,ERNEST HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),40,299,0,0,0,0,0,0,,0,5,13056247,31948976
CHSP00004110,450780,Methodist Ambulatory Surgery Hospital,9150 Huebner Rd,San Antonio,TX,78240,0,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004111,044017,Methodist Behavioral Hospital,1601 Murphy Drive,Maumelle,AR,72113,0,,,,,18391032,METHODIST FAMILY HEALTH INC,CORPORATE OWNER,,,,,,,,,,,,,
CHSP00004112,450723,Methodist Charlton Medical Center,3500 West Wheatland Road,Dallas,TX,75237,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),291,13189,16.29,0,0,0,0.0559793814,0,0.1230648666,1,1,293740913,1488779706
CHSP00004114,450051,Methodist Dallas Medical Center,1441 North Beckley Avenue,Dallas,TX,75203,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),375,15748,74.55,0,0,0,0.1988,0,0.1068672021,1,1,555661975,2204670897
CHSP00004117,440049,Methodist H/C Memphis Hospt.,1265 Union Avenue,Memphis,TN,38104,1,HSI00000675,Methodist Le Bonheur Healthcare,Memphis,TN,17773961,METHODIST LE BONHEUR HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),1322,52593,263.61,0,0,0,0.1994024206,1,0.102846265,0,2,1651008371,7280986976
CHSP00004120,180056,Deaconess Henderson Hospital,1305 North Elm Street,Henderson,KY,42420,1,HSI00000305,Deaconess Health System,Evansville,IN,18153031,DEACONESS HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),118,3752,0,0,0,0,0,0,0.0415620412,0,1,126914273,402775153
CHSP00004121,450388,Methodist Hospital,7700 Floyd Curl Drive,San Antonio,TX,78229,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),1729,101438,65.87,0,0,0,0.038097166,0,0.0789825033,0,5,2417272580,18218616526
CHSP00004124,181306,Deaconness Union County Hospital,4604 Highway 60 West,Morganfield,KY,42437,1,HSI00000305,Deaconess Health System,Evansville,IN,18153031,DEACONESS HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,99,0,0,0,0,0,0,0.0439988686,0,1,29920668,60871693
CHSP00004125,670073,Methodist Hospital For Surgery,17101 North Dallas Parkway,Addison,TX,75001,0,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),32,1584,0,0,0,0,0,0,,0,5,178396228,332186985
CHSP00004126,140197,Methodist Hospital Of Chicago,5025 North Paulina Street,Chicago,IL,60640,1,,,,,22933458,THOREK MEMORIAL HOSPITAL,INTEGRATED DELIVERY NETWORK (IDN),145,2652,0,0,0,0,0,1,0.0169179956,0,1,17132866,28181798
CHSP00004127,050590,Methodist Hospital Of Sacramento,7500 Hospital Drive,Sacramento,CA,95823,1,HSI00001427,CommonSpirit Health,Chicago,IL,24989165,COMMONSPIRIT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),152,9100,15.43,0,0,0,0.1015131579,1,0.0259217404,0,1,351889262,1519163513
CHSP00004128,050238,Usc Arcadia Hospital,300 West Huntington Drive,Arcadia,CA,91007,1,HSI00001181,University of Southern California,Los Angeles,CA,,,,318,11513,2.66,0,0,0,0.0083647799,0,0.0103435849,0,1,300409186,1772937738
CHSP00004129,150002,Methodist Hospitals  Inc,600 Grant Street,Gary,IN,46402,1,HSI00001082,The Methodist Hospitals,Gary,IN,17773343,THE METHODIST HOSPITALS INC,INTEGRATED DELIVERY NETWORK (IDN),405,11482,2.86,0,0,0,0.0070617284,1,0.0780587682,0,1,404760024,1819730756
CHSP00004130,160047,Jennie Edmundson Memorial,933 East Pierce Street,Council Bluffs,IA,51503,1,HSI00000672,Methodist Health System,Omaha,NE,17773812,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),127,6907,0.79,0,0,0,0.0062204724,0,0.0405711318,0,1,137290422,416991623
CHSP00004132,670023,Methodist Mansfield Medical Center,2700 East Broad Street,Mansfield,TX,76063,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),262,13822,0,0,0,0,0,0,0.0794883384,0,1,347273780,1388437430
CHSP00004133,670069,Methodist Mckinney Hospital,8000 West Eldorado Parkway,Mckinney,TX,75070,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),23,504,0,0,0,0,0,0,0.0072644195,0,5,78851957,215954192
CHSP00004134,440034,Methodist Medical Center,990 Oak Ridge Turnpike,Oak Ridge,TN,37830,1,HSI00000286,Covenant Health,Knoxville,TN,17773793,COVENANT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),157,8611,0,0,0,0,0,0,0.0509557906,0,1,158786597,543978668
CHSP00004136,250167,Methoidst H/C Olive Branch Hospital,4250 Bethel Road,Olive Branch,MS,38654,1,HSI00000675,Methodist Le Bonheur Healthcare,Memphis,TN,17773961,METHODIST LE BONHEUR HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),73,5031,0,0,0,0,0,0,0.0764701319,0,2,83920102,472721923
CHSP00004137,250152,Mississippi Methodist Rehab Center,1350 Woodrow Wilson Drive,Jackson,MS,39216,0,HSI00000675,Methodist Le Bonheur Healthcare,Memphis,TN,17773961,METHODIST LE BONHEUR HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),31,,0,0,0,0,0,0,,0,2,68149088,115999737
CHSP00004138,673031,Methodist Rehabilitation Hospital,3020 West Wheatland Road,Dallas,TX,75237,0,HSI00000584,Lifepoint Health,Brentwood,TN,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),50,1333,0,0,0,0,0,0,,0,5,31559302,36039818
CHSP00004139,450537,Methodist Richardson Medical Center,2831 East President George Bush Highway,Richardson,TX,75082,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),247,16026,0,0,0,0,0,0,0.084436595,0,1,449160484,1793652152
CHSP00004140,670132,Methodist Southlake Medical Center,421 East State Highway 114,Southlake,TX,76092,1,HSI00000673,Methodist Health System,Dallas,TX,17829263,METHODIST HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),22,423,0,0,0,0,0,0,0.0400694561,0,5,43375217,128338237
CHSP00004141,670055,Methodist Stone Oak Hospital,1139 E Sonterra Boulevard,San Antonio,TX,78258,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),253,16453,2.22,0,0,0,0.0087747036,0,0.0582591983,0,5,352224959,2425240103
CHSP00004142,450878,Methodist Texsan Hospital,6700 W Interstate 10,San Antonio,TX,78201,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004145,230236,Metropolitan Hospital,5900 Byron Center Avenue Sw,Wyoming,MI,49519,1,HSI00001177,University of Michigan Health System,Ann Arbor,MI,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),201,8911,69.27,0,1,0,0.3446268657,0,0.0115451691,0,1,512012357,1464160549
CHSP00004146,360059,Metrohealth Medical Center,2500 Metrohealth Drive,Cleveland,OH,44109,1,HSI00001083,The Metrohealth System,Cleveland,OH,17774123,THE METROHEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),501,20210,365.22,0,1,1,0.7289820359,1,0.03532761,0,3,1274839154,4699543478
CHSP00004149,220175,Metrowest Medical Center,115 Lincoln Street,Framingham,MA,01702,1,HSI00001066,Tenet Healthcare,Dallas,TX,17774121,TENET HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),143,6434,42.66,0,1,0,0.2983216783,0,0.0201109233,0,5,208356893,1208940385
CHSP00004150,220089,Metrowest Medical Center,67 Union St,Natick,MA,01760,0,HSI00001066,Tenet Healthcare,Dallas,TX,17774121,TENET HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004151,450152,Adventhealth Central Texas,2201 South Clear Creek Road,Killeen,TX,76549,1,HSI00000010,AdventHealth,Altamonte Springs,FL,17773293,ADVENTHEALTH,INTEGRATED DELIVERY NETWORK (IDN),208,7108,0,0,0,0,0,1,0.1293939503,1,2,148550703,755702069
CHSP00004152,264025,Metropolitan St. Louis Psychiatric Center,5351 Delmar,Saint Louis,MO,63112,0,,,,,18288839,MISSOURI DEPARTMENT OF MENTAL HEALTH,CORPORATE OWNER,,,,,,,,,,,,,
CHSP00004153,054133,Metropolitan State Hospital,11401 Bloomfield Avenue,Norwalk,CA,90650,0,,,,,,,,1004,1085,0,0,0,0,0,0,,0,3,,
CHSP00004156,170109,Miami County Medical Center,2100 Baptiste Drive,Paola,KS,66071,1,HSI00001173,The University of Kansas Health System,Kansas City,KS,17990284,OLATHE HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),18,393,0,0,0,0,0,0,0.0852371742,0,1,32508294,103688579
CHSP00004157,100277,Miami Jewish Health Systems  Inc.,5200 Ne Second Avenue,Miami,FL,33137,1,,,,,,,,32,83,0,0,0,0,0,0,0.124156977,1,1,36578213,47637410
CHSP00004158,360051,Miami Valley Hospital,1 Wyoming Sreet,Dayton,OH,45409,1,HSI00000842,Premier Health,Dayton,OH,17774111,PREMIER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),899,45242,196.82,0,0,0,0.2189321468,0,0.0655615156,0,1,1488156115,6743415716
CHSP00004161,10064F,Miami Veterans Affairs Healthcare System,1201 Nw 16th Street,Miami,FL,33125,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004162,45074F,Michael E. Debakey Department Of Veterans Affairs Medical Center,2002 Holcombe Boulevard,Houston,TX,77030,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004163,154047,Michiana Behavioral Health Ctr,1800 North Oak Drive,Plymouth,IN,46563,0,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),54,1647,0,0,0,0,0,0,,0,5,,
CHSP00004164,200021,Mid Coast Hospital,123 Medical Center Drive,Brunswick,ME,04011,1,HSI00000611,MaineHealth,Portland,ME,17773956,MAINEHEALTH,INTEGRATED DELIVERY NETWORK (IDN),93,4495,0,0,0,0,0,0,0.0660720096,0,1,240444271,626572489
CHSP00004165,173026,Midamerica Rehabilitation Hospital,5701 West 110th Street,Shawnee Mission,KS,66211,0,,,,,17774095,ENCOMPASS HEALTH,CORPORATE OWNER,98,1604,0,0,0,0,0,0,,0,5,30750426,50441469
CHSP00004166,380001,Mid-Columbia Medical Center,1700 East 19th Street,The Dalles,OR,97058,1,HSI00000011,Adventist Health,Roseville,CA,17773620,ADVENTIST HEALTH,INTEGRATED DELIVERY NETWORK (IDN),49,1693,0,0,0,0,0,0,0.1175562642,1,1,107993598,268740861
CHSP00004167,334061,Mid-Hudson P.C.,Route 17m,New Hampton,NY,10958,0,,,,,18359905,NEW YORK STATE OFFICE OF MENTAL HEALTH,CORPORATE OWNER,285,348,0.25,0,0,0,0.000877193,0,,0,3,,
CHSP00004168,452083,Mid Jefferson Extended Care Hospt.,860 South 8th Street,Beaumont,TX,77701,0,,,,,,,,30,611,0,0,0,0,0,0,,0,5,19792508,43482254
CHSP00004169,501328,Mid-Valley Hospital,810 Jasmine,Omak,WA,98841,1,,,,,,,,25,742,0,0,0,0,0,0,0.0987826509,0,3,38419170,84579755
CHSP00004171,330067,Midhudson Regional Hospital Of Westchester Medical Center,241 North Rd,Poughkeepsie,NY,12601,0,HSI00001252,WMC Health,Valhalla,NY,17773985,WMC HEALTH,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004172,230036,Mymichigan Medical Center Alpena,1501 West Chisholm Street,Alpena,MI,49707,1,,,,,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),128,3769,0,0,0,0,0,0,0.046593033,0,1,237241469,674297381
CHSP00004173,230180,Mymichigan Medical Center-Clare,703 North Mcewan Street,Clare,MI,48617,1,,,,,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),49,740,0,0,0,0,0,0,0.1043543312,0,1,67700913,209043605
CHSP00004174,231325,Mymichigan Medical Center Gladwin,515 Quarter Street,Gladwin,MI,48624,1,,,,,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,302,0,0,0,0,0,0,0.0788979797,0,1,45766128,110441761
CHSP00004175,230030,Mymichigan Medical Center Alma,300 East Warwick Drive,Alma,MI,48801,1,,,,,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),49,2502,11.48,0,0,0,0.2342857143,0,0.0428641566,0,1,142191786,383756998
CHSP00004176,230222,Mymichigan Medical Center Midland,4000 Wellness Drive,Midland,MI,48670,1,,,,,17773977,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),195,12740,23.65,0,0,0,0.1212820513,0,0.033060698,0,1,537846329,1424967740
CHSP00004177,070017,Midstate Medical Center,435 Lewis Avenue,Meriden,CT,06451,1,HSI00000452,Hartford Healthcare,Hartford,CT,17773792,HARTFORD HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),143,9224,0,0,0,0,0,0,0.0656565085,0,1,359841954,1072129180
CHSP00004178,061318,Kremmling Memorial Hospital District,214 South Fourth Street,Kremmling,CO,80459,1,,,,,18387595,MIDDLE PARK HEALTH,INTEGRATED DELIVERY NETWORK (IDN),22,117,0,0,0,0,0,0,0.0550968937,0,3,56467934,93512308
CHSP00004179,444014,Middle Tenn Mental Hlth Institute,221 Stewarts Ferry Pike,Nashville,TN,37214,0,,,,,,,,106,2143,0,0,0,0,0,0,,0,3,,
CHSP00004180,180020,Middlesboro Arh,3600 West Cumberland Avenue,Middlesboro,KY,40965,1,HSI00000041,Appalachian Regional Healthcare,Lexington,KY,17774074,APPALACHIAN REGIONAL HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),46,1099,0,0,0,0,0,1,0.023681523,0,1,36835206,214792799
CHSP00004181,070020,Middlesex Hospital,28 Crescent Street,Middletown,CT,06457,1,HSI00000683,Middlesex Health System,Middletown,CT,18175738,MIDDLESEX HEALTH SYSTEM INC,INTEGRATED DELIVERY NETWORK (IDN),187,9538,26.05,0,0,0,0.1393048128,0,0.0093647271,0,1,483456626,1619957116
CHSP00004183,450133,Midland Memorial Hospital,400 Rosalind Redfern Grover Parkway,Midland,TX,79701,1,HSI00000684,Midland County Hospital District,Midland,TX,18293217,MIDLAND COUNTY HOSPITAL DISTRICT,INTEGRATED DELIVERY NETWORK (IDN),268,11681,11.52,0,0,0,0.0429850746,0,0.1005894868,0,3,294073756,1372014286
CHSP00004185,110064,Piedmont Columbus Regional Midtown,710 Center Street,Columbus,GA,31901,1,HSI00000826,Piedmont Healthcare,Atlanta,GA,18080844,PIEDMONT HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),384,14736,36,0,0,0,0.09375,1,0.0719033143,0,1,434999359,2042511644
CHSP00004188,372012,Inspire Specialty Hospital - Mw City,8210 National Avenue,Midwest City,OK,73110,0,,,,,,,,31,189,0,0,0,0,0,0,,0,5,9543680,22333181
CHSP00004189,141302,Midwest Medical Center,1 Medical Center Drive,Galena,IL,61036,1,,,,,26692257,MIDWEST MEDICAL CENTER,INTEGRATED DELIVERY NETWORK (IDN),25,199,0,0,0,0,0,0,0.0248928097,0,1,34261542,53662202
CHSP00004190,520205,Mosh,"10101 South 27th Street, 2nd Floor",Franklin,WI,53132,0,HSI00000055,Ascension Health,Saint Louis,MO,17773929,ASCENSION,INTEGRATED DELIVERY NETWORK (IDN),16,561,0.46,0,0,0,0.02875,0,,0,5,87192161,239835308
CHSP00004191,280131,Midwest Surgical Hospital,7915 Farnam Drive,Omaha,NE,68114,0,,,,,,,,19,295,0,0,0,0,0,0,,0,5,71684891,223171926
CHSP00004192,140100,Midwestern Regional Medical Center,2520 Elisha Avenue,Zion,IL,60099,0,,,,,18359168,CITY OF HOPE CANCER INSTITUTE,INTEGRATED DELIVERY NETWORK (IDN),73,639,0,0,0,0,0,0,,0,5,1154442948,1833937948
CHSP00004193,,Mike O'callaghan Federal Hospital,"4700 Las Vegas Boulevard North, Suite 2419",Nellis Afb,NV,89191,0,,,,,28086700,DEFENSE HEALTH AGENCY HEADQUARTERS,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004194,440060,Milan General Hospital,4039 Highland Street,Milan,TN,38358,1,HSI00001250,West Tennessee Healthcare,Jackson,TN,17773356,WEST TENNESSEE HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),47,395,0,0,0,0,0,0,0.1250460137,1,3,14698096,66430401
CHSP00004196,431326,Milbank Area Hospital/Avera Health,301 Flynn Drive,Milbank,SD,57252,1,HSI00000068,Avera Health,Sioux Falls,SD,17774077,AVERA HEALTH,INTEGRATED DELIVERY NETWORK (IDN),25,342,0,0,0,0,0,0,0.0241110036,0,2,23984385,51319140
CHSP00004197,514009,Mildred Mitchell-Bateman Hospital,1530 Norway Avenue,Huntington,WV,25705,0,,,,,,,,110,302,4.07,0,0,0,0.037,0,,0,3,3347514,31913289
CHSP00004198,520109,Mile Bluff Medical Center  Inc.,1050 Division Street,Mauston,WI,53948,1,,,,,18156854,MILE BLUFF MEDICAL CENTER INC,INTEGRATED DELIVERY NETWORK (IDN),40,1084,0,0,0,0,0,0,0.0041676438,0,1,99413375,247966432
CHSP00004199,070019,Bridgeport Hospital Milford Main Campus,300 Seaside Ave,Milford,CT,06460,1,HSI00001272,Yale New Haven Health System,New Haven,CT,17774138,YALE NEW HAVEN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00004200,220090,Milford Regional Medical Center  Inc,14 Prospect Street,Milford,MA,01757,1,,,,,,,,148,9204,12.85,0,0,0,0.0868243243,0,0.0202006221,0,1,277208411,643871105
CHSP00004201,461305,Milford  Memorial Hospital,850 North Main Street,Milford,UT,84751,1,,,,,,,,23,32,0,0,0,0,0,0,0.1135616066,1,3,6797521,4991168
CHSP00004203,390198,Millcreek Community Hospital,5515 Peach Street,Erie,PA,16509,1,HSI00000686,Lecom Health,Erie,PA,18381439,LECOM HEALTH,INTEGRATED DELIVERY NETWORK (IDN),124,2674,40.17,0,1,0,0.3239516129,1,0.0662678131,0,1,62169760,161166265
CHSP00004205,241356,Mille Lacs Hospital,200 North Elm Street,Onamia,MN,56359,1,,,,,N/A,N/A,N/A,18,334,0,0,0,0,0,0,0.0973452693,0,1,52242222,106663470
CHSP00004206,053309,Memorialcare Mcwhlb,2801 Atlantic Avenue,Long Beach,CA,90806,1,HSI00000658,MemorialCare Health System,Fountain Valley,CA,17773807,MEMORIALCARE HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),357,13459,46.29,1,0,0,0.1296638655,0,,0,1,402555401,1574246169
CHSP00004207,111305,Miller County Hospital,209 North Cuthbert Street,Colquitt,GA,39837,1,,,,,,,,25,329,0,0,0,0,0,0,0.0908101693,0,3,81632384,98428207
CHSP00004208,201307,Millinocket Regional Hospital,200 Somerset Street,Millinocket,ME,04462,1,,,,,,,,25,363,0,0,0,0,0,0,0.0227091649,0,1,28884597,53547686
CHSP00004211,050007,Mills Peninsula Medical Center,1501 Trousdale Drive,Burlingame,CA,94010,1,HSI00001050,Sutter Health,Sacramento,CA,17774118,SUTTER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),241,11624,0,0,0,0,0,0,0.070212101,0,1,774094847,2271262893
CHSP00004212,454012,Millwood Hospital,1011 North Cooper Street,Arlington,TX,76011,0,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),134,5044,0,0,0,0,0,0,,0,5,28132080,87649225
CHSP00004214,321309,Mimbres Memorial Hospital,900 West Ash Street,Deming,NM,88030,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,19733092,QUORUM HEALTH CORP,INTEGRATED DELIVERY NETWORK (IDN),25,894,0,0,0,0,0,0,0.0447284322,0,5,53589551,212898775
CHSP00004215,190144,Minden Medical Center,1 Medical Plaza Place,Minden,LA,71055,1,HSI00000026,Allegiance Health Management,Bossier City,LA,18226046,ALLEGIANCE HEALTH MANAGEMENT,INTEGRATED DELIVERY NETWORK (IDN),123,1593,0,0,0,0,0,1,0.2159917349,1,5,53320561,303123738
CHSP00004216,271331,Mineral Community Hospital,1208 6th Avenue East,Superior,MT,59872,1,,,,,,,,25,117,0,0,0,0,0,0,0.0256074321,0,1,10319927,14050943
CHSP00004217,321307,Miner Of Colfax Medical Center,200 Hospital Drive,Raton,NM,87740,1,,,,,,,,25,397,0,0,0,0,0,0,0.2043163903,1,3,24591937,55874251
CHSP00004218,131319,Minidoka Memorial Hospital,1224 Eighth Street,Rupert,ID,83350,1,,,,,,,,22,328,0,0,0,0,0,0,0.0626418515,0,3,47071530,79657062
CHSP00004219,170199,Minimally Invasive Surgery Hospital,11217 Lakeview Avenue,Lenexa,KS,66219,0,,,,,,,,7,34,0,0,0,0,0,0,,0,5,14447991,43065329
CHSP00004220,521358,Door County Memorial Hospital,323 South 18th Avenue,Sturgeon Bay,WI,54235,1,HSI00000496,Hospital Sisters Health System,Springfield,IL,17773316,HOSPITAL SISTERS HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,1099,0,0,0,0,0,0,0.0408703233,0,1,106229664,228083028
CHSP00004221,521300,Aspirus Eagle River Hospital,201 Hospital Road,Eagle River,WI,54521,1,HSI00000057,Aspirus,Wausau,WI,18259070,ASPIRUS INC,INTEGRATED DELIVERY NETWORK (IDN),14,324,0,0,0,0,0,0,0.062873954,0,1,,
CHSP00004222,521339,Aspirus Merrill Hospital,601 South Center Avenue,Merrill,WI,54452,1,HSI00000057,Aspirus,Wausau,WI,18259070,ASPIRUS INC,INTEGRATED DELIVERY NETWORK (IDN),12,415,0,0,0,0,0,0,0.0693131442,0,1,26737420,59582314
CHSP00004223,521311,Aspirus Stanley Hospital,1120 Pine Street,Stanley,WI,54768,1,HSI00000057,Aspirus,Wausau,WI,18259070,ASPIRUS INC,INTEGRATED DELIVERY NETWORK (IDN),24,164,0,0,0,0,0,0,0.0575019565,0,1,19925392,36589214
