facility_id,facility_name,city,state,zip_code,facility_type,ownership,facility_name_normalized,health_system,msp_gatekeeper,vms_software,msp_exclusive,ehr_system,radius_rule_miles,msp_notes,data_source,confidence,ccn,hos_beds,hos_dsch,corp_parent_name,hos_net_revenue,hos_ucburden
190036,OCHSNER MEDICAL CENTER ACUTE,NEW ORLEANS,LA,70121,Acute Care Hospitals,Voluntary non-profit - Private,ochsner medical center acute,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190036,1023.0,39251.0,OCHSNER HEALTH SYSTEM,2316134445.0,0.0126569297
190039,WEST JEFFERSON MEDICAL CENTER,MARRERO,LA,70072,Acute Care Hospitals,Voluntary non-profit - Private,west jefferson medical center,LCMC Health,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,190039,193.0,10726.0,LCMC HEALTH SYSTEM,362490036.0,0.0212347942
190040,SLIDELL MEMORIAL HOSPITAL,SLIDELL,LA,70458,Acute Care Hospitals,Government - Hospital District or Authority,slidell memorial hospital,Slidell Memorial Hospital,,,,,,,cms_gov,high,190040,301.0,10393.0,SAINT TAMMANY PARISH HOSPITAL SERVICE DISTRICT NUMBER 2,311533242.0,0.0534504254
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH SYSTEM,SHREVEPORT,LA,71105,Acute Care Hospitals,Voluntary non-profit - Private,christus shreveportbossier health system,Christus Health,Unknown,Unknown,False,Epic,,,cms_gov,high,190041,198.0,9758.0,CHRISTUS HEALTH,285078709.0,0.0195324505
190044,ACADIA GENERAL HOSPITAL,CROWLEY,LA,70526,Acute Care Hospitals,Voluntary non-profit - Private,acadia general hospital,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190044,54.0,1564.0,OCHSNER HEALTH SYSTEM,53325390.0,0.0152284669
190045,ST TAMMANY PARISH HOSPITAL,COVINGTON,LA,70433,Acute Care Hospitals,Government - Hospital District or Authority,st tammany parish hospital,Saint Tammany Health System,,,,,,,cms_gov,high,190045,213.0,12117.0,SAINT TAMMANY HEALTH SYSTEM,434588974.0,0.0954307903
190046,TOURO INFIRMARY,NEW ORLEANS,LA,70115,Acute Care Hospitals,Voluntary non-profit - Private,touro infirmary,LCMC Health,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,190046,270.0,7589.0,LCMC HEALTH SYSTEM,369428403.0,0.0116631977
190050,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,LA,70634,Acute Care Hospitals,Government - Hospital District or Authority,beauregard memorial hospital,,,,,,,,cms_gov,high,190050,49.0,1232.0,BEAUREGARD HEALTH SYSTEM,44718745.0,0.0051174044
190053,OCHSNER AMERICAN LEGION HOSPITAL,JENNINGS,LA,70546,Acute Care Hospitals,Voluntary non-profit - Private,ochsner american legion hospital,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190053,49.0,2380.0,OCHSNER HEALTH SYSTEM,48030423.0,0.0575076157
190054,IBERIA MEDICAL CENTER,NEW IBERIA,LA,70560,Acute Care Hospitals,Voluntary non-profit - Private,iberia medical center,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190054,133.0,3965.0,OCHSNER HEALTH SYSTEM,106319014.0,0.0175295185
190060,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,LA,70601,Acute Care Hospitals,Voluntary non-profit - Private,lake charles memorial hospital,Lake Charles Memorial Health System,,,,,,,cms_gov,high,190060,227.0,8906.0,LAKE CHARLES MEMORIAL HEALTH SYSTEM,366735864.0,0.0422962367
190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,BATON ROUGE,LA,70808,Acute Care Hospitals,Voluntary non-profit - Church,our lady of the lake regional medical center,Franciscan Missionaries of Our Lady Health System,,,,,,,cms_gov,high,190064,647.0,29577.0,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,1307305899.0,0.0260063057
190065,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,LA,70809,Acute Care Hospitals,Voluntary non-profit - Private,baton rouge general medical center,Baton Rouge General Health System,,,,,,,cms_gov,high,190065,256.0,12622.0,BATON ROUGE GENERAL HEALTH SYSTEM,493379410.0,0.0553143507
190079,ST CHARLES PARISH HOSPITAL,LULING,LA,70070,Acute Care Hospitals,Government - Hospital District or Authority,st charles parish hospital,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190079,27.0,674.0,OCHSNER HEALTH SYSTEM,64030461.0,0.0243102265
190086,NORTHERN LOUISIANA MEDICAL CENTER,RUSTON,LA,71270,Acute Care Hospitals,Proprietary,northern louisiana medical center,Allegiance Health Management,,,,,,,cms_gov,high,190086,122.0,2833.0,ALLEGIANCE HEALTH MANAGEMENT,62664050.0,0.1832343724
190088,SPRINGHILL MEDICAL CENTER,SPRINGHILL,LA,71075,Acute Care Hospitals,Voluntary non-profit - Private,springhill medical center,Willis Knighton Health System,,,,,,,cms_gov,high,190088,46.0,653.0,SPRINGHILL MEDICAL CENTER,21604586.0,0.0349545419
190090,WINN PARISH MEDICAL CENTER,WINNFIELD,LA,71483,Acute Care Hospitals,Proprietary,winn parish medical center,,,,,,,,cms_gov,high,190090,45.0,367.0,,12372538.0,0.2086047847
190098,OCHSNER LSU HEALTH SHREVEPORT,SHREVEPORT,LA,71130,Acute Care Hospitals,Voluntary non-profit - Private,ochsner lsu health shreveport,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190098,273.0,11003.0,OCHSNER HEALTH SYSTEM,395632372.0,0.0376829267
190099,AVOYELLES HOSPITAL,MARKSVILLE,LA,71351,Acute Care Hospitals,Proprietary,avoyelles hospital,,,,,,,,cms_gov,high,190099,37.0,614.0,,24176102.0,0.1570138631
190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LAFAYETTE,LA,70508,Acute Care Hospitals,Voluntary non-profit - Private,our lady of lourdes regional medical center inc,Franciscan Missionaries of Our Lady Health System,,,,,,,cms_gov,high,190102,363.0,17340.0,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,509566946.0,0.0180205219
190106,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,71463,Acute Care Hospitals,Proprietary,oakdale community hospital,Allegiance Health Management,,,,,,,cms_gov,high,190106,37.0,402.0,ALLEGIANCE HEALTH MANAGEMENT,20230612.0,0.1882320808
190111,WILLIS KNIGHTON MEDICAL CENTER,SHREVEPORT,LA,71103,Acute Care Hospitals,Voluntary non-profit - Private,willis knighton medical center,Willis Knighton Health System,,,,,,,cms_gov,high,190111,674.0,29630.0,WILLIS KNIGHTON HEALTH SYSTEM,1077643231.0,0.0213236418
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,LA,71040,Acute Care Hospitals,Government - Hospital District or Authority,claiborne memorial medical center,,,,,,,,cms_gov,high,190114,37.0,910.0,,24177158.0,0.0444760146
190116,MOREHOUSE GENERAL HOSPITAL,BASTROP,LA,71220,Acute Care Hospitals,Government - Hospital District or Authority,morehouse general hospital,,,,,,,,cms_gov,high,190116,39.0,826.0,,22716589.0,0.104177296
190118,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,LA,71052,Acute Care Hospitals,Voluntary non-profit - Private,desoto regional health system,,,,,,,,cms_gov,high,190118,34.0,348.0,HEALTHTECHS3,30764343.0,0.0767854627
190125,ST FRANCIS MEDICAL CENTER,MONROE,LA,71201,Acute Care Hospitals,Voluntary non-profit - Private,st francis medical center,Franciscan Missionaries of Our Lady Health System,,,,,,,cms_gov,high,190125,328.0,11892.0,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,310956465.0,0.0172667936
190128,WOMANS HOSPITAL,BATON ROUGE,LA,70817,Acute Care Hospitals,Voluntary non-profit - Private,womans hospital,,,,,,,,cms_gov,high,190128,228.0,17838.0,,457982673.0,0.1117264862
190133,ALLEN PARISH HOSPITAL,KINDER,LA,70648,Acute Care Hospitals,Government - Hospital District or Authority,allen parish hospital,,,,,,,,cms_gov,high,190133,25.0,408.0,,14625476.0,0.0134046351
190140,FRANKLIN MEDICAL CENTER,WINNSBORO,LA,71295,Acute Care Hospitals,Government - Hospital District or Authority,franklin medical center,,,,,,,,cms_gov,high,190140,31.0,524.0,FRANKLIN MEDICAL CENTER,41179396.0,0.0209312994
190144,MINDEN MEDICAL CENTER,MINDEN,LA,71055,Acute Care Hospitals,Proprietary,minden medical center,Allegiance Health Management,,,,,,,cms_gov,high,190144,123.0,1593.0,ALLEGIANCE HEALTH MANAGEMENT,53320561.0,0.2159917349
190145,LASALLE GENERAL HOSPITAL,JENA,LA,71342,Acute Care Hospitals,Government - Hospital District or Authority,lasalle general hospital,,,,,,,,cms_gov,high,190145,30.0,719.0,HOSPITAL SERVICE DISTRICT 2 OF LASALLE PARISH,21094834.0,0.0170462064
190151,RICHARDSON MEDICAL CENTER,RAYVILLE,LA,71269,Acute Care Hospitals,Government - Hospital District or Authority,richardson medical center,,,,,,,,cms_gov,high,190151,38.0,372.0,RICHLAND PARISH HOSPITAL SERVICE DISTRICT 1B,24824061.0,0.0266435484
190160,GLENWOOD REGIONAL MEDICAL CENTER,WEST MONROE,LA,71291,Acute Care Hospitals,Proprietary,glenwood regional medical center,Steward Health Care System,,,,,,,cms_gov,high,190160,218.0,9267.0,STEWARD HEALTH CARE SYSTEM LLC,184532055.0,0.0144013391
190164,BYRD REGIONAL HOSPITAL,LEESVILLE,LA,71446,Acute Care Hospitals,Proprietary,byrd regional hospital,Allegiance Health Management,,,,,,,cms_gov,high,190164,39.0,1150.0,ALLEGIANCE HEALTH MANAGEMENT,61085793.0,0.1619534113
190167,MERCY REGIONAL MEDICAL CENTER,VILLE PLATTE,LA,70586,Acute Care Hospitals,Proprietary,mercy regional medical center,Mercy,Trusted Health / Flex Team,App-Based,False,Epic,,,cms_gov,high,190167,27.0,792.0,ALLEGIANCE HEALTH MANAGEMENT,32403365.0,0.2564355098
190176,EAST JEFFERSON GENERAL HOSPITAL,METAIRIE,LA,70006,Acute Care Hospitals,Voluntary non-profit - Private,east jefferson general hospital,LCMC Health,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,190176,612.0,24108.0,LCMC HEALTH SYSTEM,1037179586.0,0.0074680956
190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,LA,70363,Acute Care Hospitals,Voluntary non-profit - Other,leonard j chabert medical center,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190183,64.0,1255.0,OCHSNER HEALTH SYSTEM,97277346.0,0.0394286351
190184,CITIZENS MEDICAL CENTER,COLUMBIA,LA,71418,Acute Care Hospitals,Government - Hospital District or Authority,citizens medical center,,,,,,,,cms_gov,high,190184,40.0,386.0,,12471192.0,0.0224479593
190190,"CALDWELL MEMORIAL HOSPITAL, INC",COLUMBIA,LA,71418,Acute Care Hospitals,Proprietary,caldwell memorial hospital inc,,,,,,,,cms_gov,high,190190,26.0,208.0,UNC HEALTH CARE SYSTEM,12913710.0,0.0306866378
190201,CHRISTUS OCHSNER LAKE AREA HOSPITAL,LAKE CHARLES,LA,70605,Acute Care Hospitals,Voluntary non-profit - Private,christus ochsner lake area hospital,Christus Health,Unknown,Unknown,False,Epic,,,cms_gov,high,190201,88.0,2103.0,CHRISTUS HEALTH,81557505.0,0.0250947371
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,BATON ROUGE,LA,70816,Acute Care Hospitals,Voluntary non-profit - Private,ochsner medical center baton rouge,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190202,171.0,7770.0,OCHSNER HEALTH SYSTEM,395961123.0,0.0187613062
190208,EAST CARROLL PARISH HOSPITAL,LAKE PROVIDENCE,LA,71254,Acute Care Hospitals,Government - Hospital District or Authority,east carroll parish hospital,,,,,,,,cms_gov,high,190208,23.0,248.0,EAST CARROLL PARISH HOSPITAL,14584502.0,0.026980035
190218,SABINE MEDICAL CENTER,MANY,LA,71449,Acute Care Hospitals,Proprietary,sabine medical center,Allegiance Health Management,,,,,,,cms_gov,high,190218,48.0,270.0,ALLEGIANCE HEALTH MANAGEMENT,22019927.0,0.1239235642
190241,PHYSICIANS MEDICAL CENTER,HOUMA,LA,70360,Acute Care Hospitals,Physician,physicians medical center,,,,,,,,cms_gov,high,190241,30.0,248.0,SURGERY PARTNERS INC,16491481.0,
190245,MONROE SURGICAL HOSPITAL,MONROE,LA,71201,Acute Care Hospitals,Proprietary,monroe surgical hospital,,,,,,,,cms_gov,high,190245,10.0,108.0,,27017532.0,0.0302110646
190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,BATON ROUGE,LA,70810,Acute Care Hospitals,Physician,surgical specialty center of baton rouge,,,,,,,,cms_gov,high,190251,16.0,360.0,,51872620.0,
190255,PARK PLACE SURGICAL HOSPITAL,LAFAYETTE,LA,70508,Acute Care Hospitals,Physician,park place surgical hospital,Franciscan Missionaries of Our Lady Health System,,,,,,,cms_gov,high,190255,10.0,180.0,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,56261237.0,
190256,STERLING SURGICAL HOSPITAL,SLIDELL,LA,70458,Acute Care Hospitals,Proprietary,sterling surgical hospital,,,,,,,,cms_gov,high,190256,10.0,313.0,,25231007.0,
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,LAFAYETTE,LA,70508,Acute Care Hospitals,Physician,lafayette surgical specialty hospital,,,,,,,,cms_gov,high,190259,20.0,469.0,SURGERY PARTNERS INC,50309836.0,
190266,THE SPINE HOSPITAL OF LOUISIANA,BATON ROUGE,LA,70810,Acute Care Hospitals,Physician,the spine hospital of louisiana,,,,,,,,cms_gov,high,190266,23.0,1463.0,,62802105.0,
190267,AVALA,COVINGTON,LA,70433,Acute Care Hospitals,Physician,avala,LCMC Health,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,190267,21.0,811.0,LCMC HEALTH SYSTEM,65232431.0,0.0008732573
190270,OUR LADY OF THE LAKE SURGICAL HOSPITAL,SLIDELL,LA,70458,Acute Care Hospitals,Physician,our lady of the lake surgical hospital,,,,,,,,cms_gov,high,190270,37.0,816.0,,32322485.0,0.0502887849
190274,OCHSNER MEDICAL CENTER-KENNER,KENNER,LA,70065,Acute Care Hospitals,Voluntary non-profit - Private,ochsner medical centerkenner,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190274,115.0,6188.0,OCHSNER HEALTH SYSTEM,193809401.0,0.0216802197
190278,SPECIALISTS HOSPITAL SHREVEPORT,SHREVEPORT,LA,71101,Acute Care Hospitals,Proprietary,specialists hospital shreveport,,,,,,,,cms_gov,high,190278,15.0,622.0,,79081204.0,
190298,CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,ALEXANDRIA,LA,71301,Acute Care Hospitals,Proprietary,christus central louisiana surgical hospital,Christus Health,Unknown,Unknown,False,Epic,,,cms_gov,high,190298,24.0,376.0,CHRISTUS HEALTH,69136334.0,
190300,ST CHARLES SURGICAL HOSPITAL,NEW ORLEANS,LA,70130,Acute Care Hospitals,Physician,st charles surgical hospital,,,,,,,,cms_gov,high,190300,39.0,573.0,,30628533.0,
190302,"OMEGA HOSPITAL, LLC",METAIRIE,LA,70002,Acute Care Hospitals,Physician,omega hospital llc,,,,,,,,cms_gov,high,190302,10.0,29.0,,4398641.0,
190303,CYPRESS POINTE SURGICAL HOSPITAL,HAMMOND,LA,70403,Acute Care Hospitals,Physician,cypress pointe surgical hospital,,,,,,,,cms_gov,high,190303,30.0,505.0,,35353454.0,
190308,ST BERNARD PARISH HOSPITAL,CHALMETTE,LA,70043,Acute Care Hospitals,Government - Hospital District or Authority,st bernard parish hospital,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190308,40.0,1239.0,OCHSNER HEALTH SYSTEM,38077670.0,0.0354825152
190312,OUR LADY OF THE ANGELS HOSPITAL,BOGALUSA,LA,70427,Acute Care Hospitals,Voluntary non-profit - Private,our lady of the angels hospital,Franciscan Missionaries of Our Lady Health System,,,,,,,cms_gov,high,190312,36.0,1552.0,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,76197941.0,0.0305293964
190313,NEW ORLEANS EAST HOSPITAL,NEW ORLEANS,LA,70127,Acute Care Hospitals,Government - Hospital District or Authority,new orleans east hospital,LCMC Health,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,190313,40.0,1031.0,LCMC HEALTH SYSTEM,85597725.0,0.0437311217
190316,THE GENERAL,BATON ROUGE,LA,70806,Acute Care Hospitals,Voluntary non-profit - Private,the general,Baton Rouge General Health System,,,,,,,cms_gov,high,190316,169.0,1982.0,BATON ROUGE GENERAL HEALTH SYSTEM,45569175.0,0.1182527821
190317,OCHSNER LSU HEALTH SHREVEPORT-ST MARY MEDICAL CENT,SHREVEPORT,LA,71101,Acute Care Hospitals,Voluntary non-profit - Private,ochsner lsu health shreveportst mary medical cent,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,190317,118.0,6856.0,OCHSNER HEALTH SYSTEM,91116292.0,0.0183881713
190318,ACADIAN MEDICAL CENTER,EUNICE,LA,70535,Acute Care Hospitals,Proprietary,acadian medical center,Allegiance Health Management,,,,,,,cms_gov,high,190318,49.0,1348.0,ALLEGIANCE HEALTH MANAGEMENT,32405556.0,0.271092486
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,NEW ORLEANS,LA,70119,Acute Care - Veterans Administration,Veterans Health Administration,southeast louisiana veterans health care system,,,,,,,,cms_gov,high,19047F,,,VETERANS HEALTH ADMINISTRATION,,
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),SHREVEPORT,LA,71101,Acute Care - Veterans Administration,Veterans Health Administration,overton brooks va medical center shreveport,,,,,,,,cms_gov,high,19048F,,,VETERANS HEALTH ADMINISTRATION,,
191300,ST HELENA PARISH HOSPITAL,GREENSBURG,LA,70441,Critical Access Hospitals,Government - Hospital District or Authority,st helena parish hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191300,25.0,9.0,,15246073.0,0.0963749106
191301,UNION GENERAL HOSPITAL,FARMERVILLE,LA,71241,Critical Access Hospitals,Voluntary non-profit - Private,union general hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191301,20.0,218.0,,20417091.0,0.0214172482
191302,OCHSNER ST MARTIN HOSPITAL,BREAUX BRIDGE,LA,70517,Critical Access Hospitals,Voluntary non-profit - Private,ochsner st martin hospital,Ochsner Health,Ochsner In-House Agency,Internal,True,Epic,,,cms_gov,high,191302,25.0,185.0,OCHSNER HEALTH SYSTEM,44190976.0,0.0156247245
191304,NORTH CADDO MEDICAL CENTER,VIVIAN,LA,71082,Critical Access Hospitals,Government - Hospital District or Authority,north caddo medical center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191304,25.0,411.0,,24088737.0,0.0213891564
191305,ST JAMES PARISH HOSPITAL,LUTCHER,LA,70071,Critical Access Hospitals,Government - Hospital District or Authority,st james parish hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191305,25.0,177.0,,33850324.0,0.0100203935
191306,WEST FELICIANA PARISH HOSPITAL,SAINT FRANCISVILLE,LA,70775,Critical Access Hospitals,Government - Hospital District or Authority,west feliciana parish hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191306,25.0,15.0,,27544006.0,0.0687352373
191307,DEQUINCY MEMORIAL HOSPITAL,DEQUINCY,LA,70633,Critical Access Hospitals,Proprietary,dequincy memorial hospital,Allegiance Health Management,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191307,19.0,76.0,ALLEGIANCE HEALTH MANAGEMENT,11067639.0,0.0343231241
191308,PREVOST MEMORIAL HOSPITAL,DONALDSONVILLE,LA,70346,Critical Access Hospitals,Government - Hospital District or Authority,prevost memorial hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191308,25.0,7.0,,6822152.0,0.1110019838
191309,HOOD MEMORIAL HOSPITAL,AMITE,LA,70422,Critical Access Hospitals,Government - Hospital District or Authority,hood memorial hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191309,25.0,25.0,,23039082.0,0.0437159923
191310,BAYOU BEND HEALTH SYSTEM,FRANKLIN,LA,70538,Critical Access Hospitals,Government - Hospital District or Authority,bayou bend health system,Quorum Health Corporation,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191310,25.0,364.0,QUORUM HEALTH CORP,21272256.0,0.0544327905
191311,BUNKIE GENERAL HOSPITAL,BUNKIE,LA,71322,Critical Access Hospitals,Government - Hospital District or Authority,bunkie general hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191311,24.0,37.0,,17843327.0,0.0978160741
191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,COUSHATTA,LA,71019,Critical Access Hospitals,Voluntary non-profit - Private,christus coushatta health care center,Christus Health,Unknown,Unknown,False,Epic,,,cms_gov,high,191312,25.0,369.0,CHRISTUS HEALTH,27304454.0,0.0164572786
191313,RIVERSIDE MEDICAL CENTER,FRANKLINTON,LA,70438,Critical Access Hospitals,Government - Hospital District or Authority,riverside medical center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191313,25.0,108.0,RIVERSIDE MEDICAL CENTER,24986773.0,0.0579985734
191314,MADISON PARISH HOSPITAL,TALLULAH,LA,71282,Critical Access Hospitals,Government - Hospital District or Authority,madison parish hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,191314,19.0,123.0,,15006327.0,0.0318332345
